,test_run-1,test_run-2,test_run-3,test_run-4,test_run-5,test_run-6,test_run-7,test_run-8,test_run-9,test_run-10,test_run-11,test_run-12,test_run-13,test_run-14,test_run-15,test_run-16,test_run-17,test_run-18,test_run-19,test_run-20,test_run-21,test_run-22,test_run-23,test_run-24,test_run-25,test_run-26,test_run-27,test_run-28,test_run-29,test_run-30,test_run-31,test_run-32,test_run-33,test_run-34,test_run-35,test_run-36,test_run-37,test_run-38,test_run-39,test_run-40,test_run-41,test_run-42,test_run-43,test_run-44,test_run-45,test_run-46,test_run-47,test_run-48,test_run-49,test_run-50,test_run-51,test_run-52
"V_NewCapacity[ON,T_LDV_LTP_GSL_N,2040]",-0.022620653,-0.171668641,0.039891024,0.169811141,0.281505375,-0.384261007,-0.303959065,0.28866117,-0.322461275,0.251079228,-0.314806761,0.019222446,0.152329971,-0.022620653,0.379394619,-0.019843648,-0.316620856,-0.293279373,-0.016835208,-0.408246567,0.337147206,-0.001720674,-0.499121686,-0.268700698,0.074967365,0.206545314,0.250014035,-0.171668641,-0.433808095,0.239766598,0.027779539,0.346971102,0.295690194,0.311345664,-0.369801981,-0.109567465,0.208663451,-0.129062484,-0.30299077,-0.274885175,0.405720731,-0.034471534,-0.484056284,0.115617015,-0.008419074,-0.06508452,0.08943036,0.098208598,0.088231563,0.047947353,0.469200294,0.15416907
"V_NewCapacity[ON,T_LDV_LTP_GSL_N,2035]",0.12391661,0.483478135,-0.00936176,0.40842977,0.074322171,-0.470261225,-0.360726438,-0.395093414,-0.322922592,0.29121483,-0.452350212,-0.187673993,0.238547859,0.12391661,0.210046944,0.27655983,0.031176268,0.136948579,0.354044916,0.097218794,0.112899343,0.290847195,-0.393573184,0.300266009,-0.082300653,0.170581545,-0.072508125,0.483478135,0.187879012,0.496286984,-0.160218604,-0.004514692,0.052304084,-0.135205045,0.443109878,-0.20814782,-0.117623083,-0.1521966,-0.442480819,0.228968085,0.431022927,0.464617691,0.03883505,-0.080834099,-0.155661445,0.131302402,-0.243228376,-0.356168444,-0.303411382,0.178485844,-0.307560394,0.053642427
"V_NewCapacity[ON,T_LDV_LTP_GSL_N,2021]",-0.147512624,-0.164247914,-0.025635072,-0.440156617,-0.493238171,-0.193060869,-0.105352169,-0.112348562,-0.158758814,0.267222535,0.298816958,0.263769923,0.406552608,-0.147512624,-0.153450944,0.023109688,-0.270016105,0.045553455,0.195769562,-0.233112341,0.00852373,-0.164788504,-0.113467475,0.475196732,0.267867456,-0.098248011,-0.218132192,-0.164247914,-0.28981657,0.384355478,-0.405649179,0.340137153,-0.228888738,0.273536674,-0.479104392,-0.324701267,0.406618527,0.364703684,0.10981267,-0.272447882,0.232250302,0.414118471,0.28491338,0.099480732,-0.24797124,0.049686781,-0.169712024,-0.131048747,0.429435,0.015934786,-0.292284303,-0.212103716
"V_NewCapacity[ON,T_LDV_LTP_GSL_N,2030]",-0.269534692,0.374259059,0.482267027,-0.314901595,-0.278598217,-0.233153822,0.133193699,-0.277854578,0.435848724,0.313831601,-0.081248721,0.329103402,-0.334281174,-0.269534692,0.386919141,-0.427564152,0.122348177,-0.090031032,-0.434003938,-0.447059629,0.287706559,0.440225364,0.32816311,-0.456521227,-0.290380683,-0.138769194,-0.391973107,0.374259059,0.309870842,-0.348119599,-0.247644176,0.201396496,-0.215063516,-0.02422911,-0.339295414,-0.195461691,0.101591913,-0.186416525,-0.116189214,-0.353816285,0.357939562,-0.184546554,0.081493132,0.245426995,0.178065009,0.250063432,0.104795601,-0.418506342,-0.243431398,-0.310840876,-0.244206088,-0.116054796
"V_NewCapacity[ON,T_LDV_LTP_GSL_N,2025]",0.245741683,0.197917102,-0.168530109,-0.41312452,-0.073926339,0.013441985,-0.472602044,-0.369672667,-0.176533172,-0.416250776,0.041131849,-0.336157462,-0.409435152,0.245741683,0.461494196,0.063214081,-0.475190218,0.479895288,-0.386124442,-0.216283192,-0.016805798,0.36944322,-0.16293249,0.137432978,-0.262348777,-0.407024134,0.493706045,0.197917102,0.102313491,0.302285271,0.158923685,-0.084385903,0.47062189,0.455376382,-0.159103459,-0.41074143,0.358867536,0.047401,-0.287954665,-0.413114939,-0.451761277,0.41414631,-0.279398057,0.435961976,-0.483064708,-0.192589581,-0.497886455,-0.199589418,0.184038004,-0.078018794,0.255286048,-0.255405276
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2050]",0.461053131,-0.101426676,0.247799239,0.329003162,-0.246374665,-0.212311994,0.33411566,-0.01234703,0.420471353,0.003368442,0.405976199,-0.262545027,-0.047450643,0.461053131,-0.109271792,-0.176775913,0.46189219,-0.241106362,-0.058272641,-0.151748145,0.302884696,0.151672652,-0.433811858,-0.110085174,-0.463668301,0.24610938,0.098745484,-0.101426676,0.461534821,0.488881277,-0.458773901,0.412352666,-0.141986467,0.166616869,0.09754528,0.056962178,-0.447361303,0.048382587,-0.090454503,0.292277469,-0.456239992,0.346378232,-0.231586319,0.098221701,0.336907692,-0.378490482,0.015866082,0.229016793,0.044008544,0.429445828,-0.003013413,0.136771061
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2045]",0.141932739,0.309513058,0.345769518,-0.281631392,-0.141694977,0.063252245,0.265463577,0.202243272,0.208664305,-0.430180547,-0.420329094,-0.066111388,0.152291747,0.141932739,-0.476673603,-0.082833843,-0.029508731,0.434857393,-0.336515612,0.104717629,-0.34886401,0.205921663,-0.401956715,0.202226537,0.105791693,0.354314785,0.285714526,0.309513058,0.188852355,-0.052335131,-0.086759358,-0.458669446,-0.217108903,0.264190135,0.059102588,0.279612776,0.081621911,0.401337163,-0.212732893,-0.180252088,-0.295668304,-0.452804128,0.164535618,0.305926773,0.024328335,0.094573937,0.1015886,-0.070737746,-0.304677935,-0.215086327,0.134122535,-0.110297517
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2040]",-0.048632259,-0.004308123,0.459874317,-0.336832753,-0.242336844,0.489682576,0.492681456,-0.494960173,0.464071845,0.241804062,-0.336134416,-0.027646233,-0.347183764,-0.048632259,0.301949278,0.179046053,0.10466096,0.449064997,0.064714188,-0.002091089,0.397781137,0.454209941,-0.130312559,0.414535309,-0.017522757,-0.091063202,0.154254655,-0.004308123,-0.394855109,0.184113267,0.127524386,-0.415636423,-0.03911399,0.19935721,0.038511859,0.046066446,-0.372690044,-0.097552891,-0.346067336,-0.001933776,0.185691198,0.344090781,0.213360064,-0.377746379,-0.204991294,-0.457354056,0.360031946,-0.078459364,-0.326696425,-0.01724265,0.068760309,-0.218896736
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2035]",0.203578655,0.241565327,0.489744344,-0.191388358,-0.400413013,0.32404442,0.172534533,0.301803616,0.155229213,-0.411483137,0.471706102,-0.327061364,-0.226280071,0.203578655,0.096047048,0.031947721,-0.467864105,0.168071071,0.187301013,-0.184175161,0.149380282,-0.435493142,0.368446189,-0.45345762,-0.101870348,0.275392259,0.106371646,0.241565327,0.003008691,0.475887512,-0.078346862,0.024077391,-0.257466815,0.176940961,-0.118892586,0.35192487,0.18284665,0.047974652,0.353813049,-0.129146168,-0.206508345,0.239453608,-0.005740138,-0.145186819,0.27978452,-0.299478167,4.83E-05,-0.189265946,-0.28685527,0.443598543,0.340144151,0.267911045
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2021]",0.379356038,0.410471238,-0.468520891,-0.398597099,-0.047363109,0.441935944,-0.002298446,0.375906972,0.224767372,-0.409497501,0.401848846,-0.312578439,0.265131411,0.379356038,0.009277502,0.158899313,-0.19772097,0.467967529,-0.341824999,-0.331529059,0.332391969,-0.059059384,0.017577961,-0.048601376,-0.169567203,-0.346074216,-0.111875177,0.410471238,0.424047222,-0.478021623,-0.322541085,-0.294012377,-0.346811805,-0.266728294,-0.400102477,-0.054151719,0.267027183,0.274541129,0.482644673,0.071790418,0.155294772,0.146774848,0.195498123,-0.080940724,-0.426169968,-0.246123001,0.130274898,0.12334242,-0.336479602,-0.383996529,-0.455315,0.421892211
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2030]",0.320181329,0.445264783,-0.135324259,-0.269130664,0.449788772,0.228660567,-0.061520196,0.011598747,-0.072084084,0.490999871,0.18942673,0.37249078,0.488572216,0.320181329,0.148783437,0.241800977,-0.022191211,0.433834016,0.325964606,0.288068403,0.311769738,-0.333989775,0.294696719,-0.468155729,0.174762579,0.426145158,-0.366883696,0.445264783,-0.064663525,-0.162475114,0.329658174,0.109929117,0.488745218,-0.219328607,0.010618759,-0.066060565,0.458134172,-0.108309424,0.352765997,0.364510609,0.325105489,-0.422943884,-0.022357688,0.019170883,0.109303148,-0.268858898,-0.48884208,-0.129125855,-0.201010076,0.010285048,0.063516494,-0.446507927
"V_NewCapacity[ON,T_LDV_LTP_DSL_N,2025]",-0.174058705,0.124527043,0.341770174,0.248564095,-0.012347942,-0.060250644,-0.282171447,0.167791026,0.053281378,0.467417977,-0.248045719,-0.260252146,0.313983735,-0.174058705,0.104165109,-0.340770073,-0.452728008,0.362588448,0.109334061,0.396699272,-0.213072287,-0.080489543,-0.306917585,0.250545615,-0.145880165,-0.28274099,-0.396204924,0.124527043,0.458935031,0.004061158,0.184919129,0.213604428,-0.019905567,0.498549595,0.464696559,0.479360613,0.114618192,0.22029975,-0.181912321,0.089696481,0.038650083,-0.442092803,-0.284629306,0.165279448,-0.461904147,-0.0035709,-0.316810715,-0.212396946,-0.349418233,-0.354528174,-0.471960932,-0.124070622
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2045]",-0.474244273,-0.400752357,-0.230076576,-0.372266775,-0.089873561,0.154028975,-0.464700842,0.010500121,-0.088839784,0.086415495,0.339334945,0.458942496,0.300636696,-0.474244273,-0.058860888,0.267352516,0.257193655,-0.072779052,0.161826562,0.087476226,-0.335384163,-0.286787473,0.343175956,-0.093582995,-0.205728362,-0.128652014,-0.285984827,-0.400752357,0.138287354,0.324302224,-0.17014569,0.020703127,0.390513047,0.195098472,-0.439905277,0.23808511,0.398593355,-0.223844444,0.42427181,0.26889488,-0.073918483,-0.191317395,0.219883127,-0.476919142,0.256202156,0.27451997,-0.239534879,-0.171948367,0.278068031,0.398720422,0.482574222,0.347302557
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2040]",-0.128748119,-0.369430932,-0.20860679,-0.124082866,0.452488484,0.299103384,0.201980657,-0.009718039,0.362845285,0.399592811,0.005782298,0.183266143,0.081328112,-0.128748119,0.328362584,-0.330957809,0.221003342,-0.179047004,-0.082179656,-0.303864582,-0.179772371,-0.051239822,-0.428202404,-0.026765449,-0.185196616,0.377788739,0.047738954,-0.369430932,0.460976017,-0.492265972,-0.456297034,-0.351715556,-0.233654575,-0.431555242,0.466300389,-0.057812525,0.312439694,0.09065324,0.0100773,0.410834479,0.223500978,0.316362434,0.342876345,0.089224697,-0.375917619,-0.166210318,0.143937849,0.384645494,0.292325316,0.396762591,0.185179032,-0.158023732
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2035]",0.117141032,-0.111521413,-0.436206082,-0.261080147,0.336187036,-0.357137329,-0.389252672,-0.107134577,-0.380645622,0.284236291,0.40131972,0.484663081,0.104789581,0.117141032,0.133129722,0.103938008,-0.322202434,-0.057033594,0.385408658,-0.057875684,0.269357544,0.171807067,-0.410130537,0.346918003,0.315729252,-0.358116535,-0.025329505,-0.111521413,-0.436565543,0.14865948,0.401581783,-0.229911542,0.441762383,0.465389761,-0.088721372,0.115381014,0.059339582,0.371626571,-0.04341931,-0.266451417,0.28144368,-0.214771374,0.31175985,-0.318258276,0.130837716,0.441833028,-0.494637361,-0.1797678,0.238882738,-0.113941769,0.079478763,0.472012896
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2021]",0.314880882,-0.248607358,-0.186241212,-0.135618297,0.209978776,-0.196241455,-0.242350937,-0.019349051,-0.482877769,0.349396313,0.294196308,0.12413305,0.054972216,0.314880882,0.013961929,0.05255375,0.479216577,0.454001074,-0.124826564,0.405563984,-0.485493428,0.103279558,-0.003938367,0.452209885,-0.464170327,0.316277264,0.200851911,-0.248607358,-0.163889255,0.49957302,0.417801691,-0.06183801,-0.208251917,-0.47410577,0.396169938,-0.008073264,0.107009997,0.293266057,-0.450292322,-0.404516901,0.329826361,0.110861324,0.401120332,0.218085509,0.495083841,0.124774555,0.2954606,-0.39304901,-0.13716358,-0.101575272,-0.365009184,-0.079674027
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2030]",-0.383710121,-0.081524816,-0.222451458,-0.448465573,-0.212210896,0.284357887,-0.011731488,0.26349434,0.291115089,0.271969838,0.265347603,-0.158181546,-0.349859809,-0.383710121,-0.291469463,0.285626073,-0.087962087,0.183596085,-0.370216363,0.062656687,-0.290839441,-0.463667262,-0.011984637,-0.280234414,0.099063932,0.297528848,0.335322416,-0.081524816,0.227640825,0.357167082,-0.358874558,0.118698152,0.161194913,0.010977157,0.251034027,-0.323640824,-0.475161004,0.043548595,0.408584372,0.02413933,-0.23361211,-0.334901157,0.419314281,-0.413731565,-0.015450761,-0.098318282,0.05638548,0.128327454,0.005578346,-0.497835311,-0.290627563,-0.244456488
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2025]",0.497940708,0.080254015,-0.242754019,0.430498499,0.259052907,0.050212046,0.256626781,-0.328901227,-0.003384252,-0.053331133,-0.460103968,0.122587157,-0.291489329,0.497940708,0.248105364,0.173420445,0.362593202,-0.108182025,0.198809012,0.494468315,0.404787268,0.066258466,0.439376224,-0.493957147,-0.182366963,-0.08827186,0.347323213,0.080254015,0.244773525,-0.18017645,-0.218265122,-0.243214524,0.079489577,-0.253634699,0.38943107,-0.413748411,0.186952333,-0.105288642,-0.321765751,0.057384445,-0.300147177,-0.201758859,-0.352555384,0.213902237,0.05454,-0.041456697,-0.128339364,0.321742324,-0.489694636,0.060405404,0.020016913,-0.292045309
"V_NewCapacity[ON,T_LDV_LTP_GSL_HEV_N,2050]",0.373841503,0.084083561,-0.469545261,0.193071713,-0.464358533,0.163776151,0.421518189,-0.437926695,-0.15329994,-0.014786739,-0.039898002,0.300018477,0.276600863,0.373841503,-0.196622963,0.201075798,0.154017257,-0.415852918,-0.139432476,-0.046722424,0.333406504,-0.249643158,-0.330416006,0.072368074,-0.203970358,-0.344971234,0.183967255,0.084083561,-0.026176044,0.085132503,0.295428558,0.252273226,-0.099139896,-0.142950596,-0.233238177,0.177555424,0.467849015,-0.022403371,0.110983365,-0.091714841,-0.095145683,-0.493063428,-0.131729197,0.103982329,-0.210027033,-0.10570887,0.342998331,-0.264048631,-0.185233711,0.486312759,0.028784214,0.313115318
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2045]",-0.336408486,0.40554081,-0.345476394,0.242532024,0.014179557,0.307945187,-0.163141604,-0.176991311,-0.033316183,-0.45333863,0.187108247,0.008788414,-0.125788496,-0.336408486,-0.259365506,0.090012898,-0.049164858,0.330327857,-0.116998131,0.353402923,-0.390593842,0.120445879,-0.455729907,0.183966672,-0.407345701,0.496740768,0.129969228,0.40554081,-0.398740363,0.178832269,0.479952259,0.187234795,-0.204255428,0.494601437,0.110836225,-0.135359055,0.01346912,0.082650148,0.005516084,-0.211431043,-0.126563131,0.19234385,0.289462779,0.436786761,-0.258147912,0.174927209,0.275408794,-0.277844121,-0.452851815,-0.453894976,-0.284542916,0.2848239
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2040]",-0.199977136,-0.403063125,0.251523546,-0.245861897,-0.478780444,-0.376214681,-0.180454511,0.30885577,0.412768143,-0.226749237,0.065001529,-0.26089515,-0.314252913,-0.199977136,0.323588017,0.130964434,-0.005766067,0.31225293,0.211923481,0.365501235,-0.173636353,-0.494028611,-0.053462456,-0.068628574,-0.262523414,-0.196986565,0.139810758,-0.403063125,-0.307928251,-0.051078883,-0.202838642,0.138866311,0.113573812,0.153694732,0.238303836,0.357503915,-0.126829042,-0.392040167,0.270352267,0.218863161,-0.059397694,0.018988713,-0.439168491,-0.320239185,-0.012186606,0.149042932,0.366680063,-0.258412706,0.041732563,-0.090344696,0.187247843,-0.16316038
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2035]",0.077633381,-0.295476481,-0.389414955,-0.39034554,-0.354880859,0.177335601,-0.490905125,-0.385614926,0.130338089,0.125616978,-0.195252538,0.278884188,0.060191144,0.077633381,-0.471726967,-0.10394365,-0.198409662,0.387188858,-0.102291346,0.308993508,0.078601709,0.017893022,-0.132952934,0.331560241,-0.131635972,-0.120158311,0.484371916,-0.295476481,0.175752746,0.442048866,0.151164636,0.055601019,-0.433855138,-0.44592902,0.052231378,0.137745884,-0.397613788,0.296290865,0.211770098,-0.219894234,0.371066492,0.153724598,-0.149503377,0.123649768,-0.244288512,-0.186234255,0.295677286,-0.452605914,0.225398517,0.387508656,0.371215594,0.194311932
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2021]",-0.33831253,0.186184566,-0.145760884,0.486041106,0.20794458,0.252890263,0.437162954,-0.397867623,0.157560347,0.096232165,-0.231290683,0.474878157,0.497808099,-0.33831253,-0.19147938,-0.277378114,-0.035277881,0.085865914,0.02945476,-0.159819612,0.031639468,0.222626017,0.195420014,0.280955424,0.260126065,-0.105833465,-0.472092611,0.186184566,0.062348382,-0.491067251,0.410608835,0.32465855,-0.480703291,0.353196347,0.359472857,0.168239348,0.382817486,-0.468934231,-0.306772479,-0.233478971,-0.167143079,-0.378327931,-0.222078949,-0.299263717,0.163837831,0.057153124,-0.333461459,0.056999649,-0.141346353,0.361628432,0.499277895,-0.013565668
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2030]",0.224305712,0.276425251,-0.123344597,-0.23301927,-0.156390413,0.081711312,0.366503435,-0.079677525,-0.020099393,-0.368114075,0.245993454,0.348531948,-0.095772143,0.224305712,0.384567381,-0.413642418,0.28843555,0.205088588,0.424814524,0.348126942,-0.141851818,-0.368763951,-0.145770604,0.128505698,-0.307595284,-0.070028383,0.22706452,0.276425251,0.246305974,-0.430833248,-0.082442408,-0.133750109,-0.354986143,-0.375001616,0.430695106,-0.330776064,-0.392045911,0.249543908,-0.220485774,-0.096910936,0.466840906,-0.251902361,-0.406692234,-0.304367205,0.421162103,-0.348481538,0.428928063,-0.363020365,0.371452555,-0.342117669,-0.0054079,-0.450932817
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2025]",0.407975402,0.12073488,-0.01030331,0.324138269,0.155029607,0.269600881,0.14226517,0.220274742,-0.400694882,0.061856653,-0.000984,-0.090657191,0.424504647,0.407975402,0.055929851,0.475140793,-0.269630416,0.024042724,0.070554871,0.152060447,-0.466644522,0.493086246,0.146324014,0.08114154,0.064531781,-0.258413195,-0.255368222,0.12073488,-0.291474459,0.307665201,-0.166575664,0.292582277,0.177903445,0.265338078,-0.427011145,0.12257378,-0.231111903,-0.222811652,-0.497000998,0.401767433,0.362120704,-0.088952033,0.420973908,-0.44777932,0.357350758,0.06717165,0.148194165,0.499283013,0.084524138,-0.016993424,-0.4445779,0.453925639
"V_NewCapacity[ON,T_LDV_LTP_GSL_PHEV50_N,2050]",-0.316182338,-0.163099785,0.498980012,-0.089112935,0.463207111,-0.469069313,0.06808733,0.267698337,0.169017601,0.491214802,0.318356879,-0.094906981,-0.338409956,-0.316182338,0.331190037,-0.485041245,-0.167006295,-0.236091975,0.475921602,0.136703121,-0.386595825,-0.476843971,0.240819489,0.22390038,-0.081743791,-0.367068387,0.284352649,-0.163099785,0.309145354,-0.329877387,0.116053515,-0.051765786,-0.28937027,0.271836427,0.485245224,0.406850476,0.14147821,-0.398235549,-0.182985544,-0.322679243,-0.202231484,-0.128534419,-0.024723254,0.273870324,-0.13109474,0.123989003,0.281070215,-0.032694302,0.445729841,-0.292902903,-0.16280663,0.310149724
"V_NewCapacity[ON,T_LDV_LTP_BEV400_N,2025]",-0.401528538,0.208444022,-0.017034634,0.13912545,0.299470773,-0.494374984,0.019111259,-0.240756603,0.316224684,0.220527434,-0.281650964,-0.386953127,-0.459079855,-0.401528538,0.00721025,-0.219897022,-0.332652309,-0.135578274,-0.217427585,-0.448072201,-0.032202467,-0.00446655,0.421322691,0.049737058,0.101110748,-0.20200845,0.050765825,0.208444022,-0.470989616,0.312305558,0.175314418,0.111113293,-0.310846842,-0.268733538,-0.220679881,0.381841714,0.464891627,-0.355611262,0.042426784,0.027278998,0.065583577,-0.219901956,-0.045550033,-0.058871032,0.181063994,0.034676241,0.032427122,0.435576276,0.259612695,-0.40861697,0.053309852,-0.413680534
"V_NewCapacity[ON,T_LDV_LTP_BEV400_N,2050]",0.00056145,-0.236663436,0.313699122,0.36709202,0.278272148,0.192184604,0.422389485,-0.113241226,-0.141922326,0.340455514,-0.378039972,-0.313839211,-0.128988055,0.00056145,0.256016429,0.205362119,-0.464762735,0.375837748,0.167958822,-0.215657896,-0.195538684,0.166081022,-0.03665668,-0.228625741,-0.10280121,-0.060880378,-0.075515818,-0.236663436,-0.475826706,0.280655394,-0.363549679,-0.464196992,-0.165683445,0.053344586,-0.12058201,-0.497874245,-0.093408699,0.20150235,0.432237758,-0.080680224,0.20359142,0.078492851,0.152795001,0.198905308,0.290447722,0.435969935,0.075429736,0.198075417,0.428230247,-0.459135478,-0.240243927,0.316601808
"V_NewCapacity[ON,T_LDV_LTP_BEV400_N,2045]",-0.130776019,0.39381743,-0.186675019,-0.338216697,-0.370660286,0.468266005,0.244208423,-0.0761222,0.454187073,0.194931871,-0.41073186,0.343097656,0.1931552,-0.130776019,0.341026742,-0.123751407,0.065874812,0.485439664,-0.008784849,-0.2313471,0.293257507,-0.023332338,-0.128141912,-0.22401347,0.061207349,-0.1195186,0.20832683,0.39381743,0.144751658,0.15552727,0.001243878,-0.110297735,-0.110114425,-0.060057242,0.163490017,0.20028038,-0.171585335,0.126454972,-0.391605389,-0.290250738,0.311748487,0.487327615,-0.456007562,0.437007988,-0.021537612,-0.306859804,-0.406100778,-0.014745329,-0.240073792,-0.088303006,-0.341566529,-0.042668587
"V_NewCapacity[ON,T_LDV_LTP_BEV400_N,2040]",-0.413982706,0.456033169,0.470970994,0.366025438,0.266480184,-0.288425355,0.238168129,0.040080547,-0.366222642,0.376540374,0.438264069,0.18720449,-0.065616559,-0.413982706,-0.37097699,0.263266176,-0.332647688,0.487887294,-0.391099308,-0.205658906,-0.248923304,0.195512803,0.274528119,0.174134373,-0.110944911,-0.212032758,-0.125197934,0.456033169,0.483674839,-0.069687929,-0.392385156,0.423973111,0.240024592,0.155724493,-0.338807336,0.113885015,0.153235031,-0.064304133,0.076731336,0.058485198,0.07688457,-0.329525244,0.236015136,0.054338259,0.39680309,0.23261107,-0.145713152,-0.301323823,0.309577036,0.366698811,-0.482594511,0.371455035
